债券代码,债券名称,正股代码,正股名称,债券评级,申购日期,发行规模(亿),网上发行中签率(%),上市日期,到期日期,期限(年),利率说明
113676,荣23转债,603165,荣晟环保,AA-,2023-08-18 00:00:00,5.76,0.00080245,2023-09-13 00:00:00,2029-08-18 00:00:00,6,第一年0.20%、第二年0.40%、第三年0.80%、第四年1.50%、第五年1.80%、第六年2.00%。
123220,易瑞转债,300942,易瑞生物,A+,2023-08-18 00:00:00,3.281967,0.0028761396,2023-09-06 00:00:00,2029-08-18 00:00:00,6,第一年0.20%、第二年0.40%、第三年0.60%、第四年1.50%、第五年1.80%、第六年2.00%。
111017,蓝天转债,605368,蓝天燃气,AA,2023-08-15 00:00:00,8.7,0.00084259,2023-09-08 00:00:00,2029-08-15 00:00:00,6,"第一年0.30%,第二年0.50%,第三年1.00%,第四年1.50%,第五年1.80%,第六年2.00%。"
118043,福立转债,688678,福立旺,AA-,2023-08-14 00:00:00,7.0,0.00147242,2023-09-12 00:00:00,2029-08-14 00:00:00,6,本次发行的可转债票面利率设定为:第一年0.30%、第二年0.50%、第三年0.80%、第四年1.50%、第五年2.00%、第六年3.00%。
123219,宇瞳转债,300790,宇瞳光学,A+,2023-08-11 00:00:00,6.0,0.0011856348,2023-08-29 00:00:00,2024-12-19 00:00:00,1.2411,第一年0.30%、第二年0.50%、第三年1.00%、第四年1.50%、第五年2.50%、第六年3.00%。
113675,新23转债,603179,新泉股份,AA-,2023-08-11 00:00:00,11.6,0.0028089,2023-09-05 00:00:00,2029-08-11 00:00:00,6,本次发行的可转债票面利率为第一年0.30%、第二年0.50%、第三年1.00%、第四年1.50%、第五年2.00%、第六年3.00%。
123218,宏昌转债,301008,宏昌科技,A+,2023-08-10 00:00:00,3.8,0.000438974,2023-08-30 00:00:00,2025-06-17 00:00:00,1.8548,"第一年0.30%,第二年0.50%,第三年1.00%,第四年1.80%,第五年2.50%,第六年3.00%。"
118042,奥维转债,688516,奥特维,AA-,2023-08-10 00:00:00,11.4,0.00203912,2023-09-01 00:00:00,2029-08-10 00:00:00,6,"第一年0.20%,第二年0.40%,第三年0.80%,第四年1.50%,第五年2.00%,第六年2.50%。"
110095,双良转债,600481,双良节能,AA-,2023-08-08 00:00:00,26.0,0.00551815,2023-09-08 00:00:00,2029-08-08 00:00:00,6,第一年0.2%、第二年0.5%、第三年1.0%、第四年1.5%、第五年1.8%、第六年2.0%。
123217,富仕转债,300852,四会富仕,AA-,2023-08-08 00:00:00,5.7,0.0007508153,2023-08-24 00:00:00,2029-08-08 00:00:00,6,本次发行的可转债票面利率第一年0.30%、第二年0.40%、第三年0.80%、第四年1.50%、第五年1.80%、第六年2.00%。
123216,科顺转债,300737,科顺股份,AA,2023-08-04 00:00:00,21.98,0.0045649054,2023-08-23 00:00:00,2029-08-04 00:00:00,6,"第一年0.30%,第二年0.50%,第三年1.00%,第四年1.50%,第五年1.80%,第六年2.00%。"
123215,铭利转债,301268,铭利达,AA-,2023-08-03 00:00:00,10.0,0.0018818159,2023-08-23 00:00:00,2029-08-03 00:00:00,6,"第一年0.30%,第二年0.50%,第三年1.00%,第四年1.50%,第五年2.00%,第六年3.00%。"
123214,东宝转债,300239,东宝生物,A+,2023-07-31 00:00:00,4.55,0.0019172228,2023-08-18 00:00:00,2029-07-31 00:00:00,6,第一年0.30%、第二年0.50%、第三年1.00%、第四年1.50%、第五年2.00%、第六年2.50%。
118041,星球转债,688633,星球石墨,A+,2023-07-31 00:00:00,6.2,0.00054951,2023-08-22 00:00:00,2029-07-31 00:00:00,6,本次发行的可转债票面利率为第一年0.20%、第二年0.40%、第三年1.00%、第四年1.80%、第五年2.50%、第六年3.00%。
123213,天源转债,301127,武汉天源,AA-,2023-07-28 00:00:00,10.0,0.0037859869,2023-08-16 00:00:00,2029-07-28 00:00:00,6,本次发行的可转债票面利率第一年0.3%、第二年0.5%、第三年1.0%、第四年1.5%、第五年2.0%、第六年2.5%。
113068,金铜转债,601609,金田股份,AA+,2023-07-28 00:00:00,14.5,0.00313136,2023-08-28 00:00:00,2025-08-26 00:00:00,2.0822,第一年0.20%、第二年0.40%、第三年0.60%、第四年1.50%、第五年1.80%、第六年2.00%。到期赎回价为108.00元(含最后一期利息)。
123211,阳谷转债,300121,阳谷华泰,AA-,2023-07-27 00:00:00,6.5,0.0011936109,2023-08-14 00:00:00,2029-07-27 00:00:00,6,本次发行的可转债票面利率第一年0.30%、第二年0.50%、第三年1.00%、第四年1.50%、第五年2.00%、第六年2.50%。
123210,信服转债,300454,深信服,AA,2023-07-27 00:00:00,12.14756,0.0024586282,2023-08-18 00:00:00,2029-07-27 00:00:00,6,第一年0.30%、第二年0.40%、第三年0.80%、第四年1.50%、第五年1.80%、第六年2.00%。
113067,燃23转债,601139,深圳燃气,AAA,2023-07-27 00:00:00,30.0,0.01104675,2023-08-18 00:00:00,2029-07-27 00:00:00,6,本次发行的可转债票面利率为第一年0.20%、第二年0.40%、第三年0.80%、第四年1.20%、第五年1.80%、第六年2.00%。
123212,立中转债,300428,立中集团,AA-,2023-07-27 00:00:00,8.998,0.0016998032,2023-08-16 00:00:00,2029-07-27 00:00:00,6,第一年0.30%、第二年0.50%、第三年1.00%、第四年1.50%、第五年2.00%、第六年2.50%。
123209,聚隆转债,300644,南京聚隆,A+,2023-07-26 00:00:00,2.185,0.000840233,2023-08-17 00:00:00,2029-07-26 00:00:00,6,第一年0.3%、第二年0.5%、第三年1.0%、第四年1.5%、第五年2.5%、第六年3.0%。
118040,宏微转债,688711,宏微科技,A,2023-07-25 00:00:00,4.3,0.00147191,2023-08-14 00:00:00,2029-07-25 00:00:00,6,第一年0.50%、第二年0.70%、第三年1.00%、第四年1.80%、第五年2.50%、第六年3.00%。
111016,神通转债,605228,神通科技,AA-,2023-07-25 00:00:00,5.77,0.00043413,2023-08-15 00:00:00,2029-07-25 00:00:00,6,本次发行的可转换公司债券票面利率为第一年0.2%、第二年0.4%、第三年0.8%、第四年1.5%、第五年2.0%、第六年3.0%。
123208,孩王转债,301078,孩子王,AA,2023-07-24 00:00:00,10.39,0.0044397098,2023-08-10 00:00:00,2024-11-18 00:00:00,1.3233,第一年为0.3%、第二年为0.5%、第三年为1.0%、第四年为1.5%、第五年为1.8%、第六年为2.0%。
127090,兴瑞转债,002937,兴瑞科技,AA-,2023-07-24 00:00:00,4.62,0.0010381564,2023-08-15 00:00:00,2029-07-24 00:00:00,6,第一年0.2%、第二年0.4%、第三年0.8%、第四年1.5%、第五年2.0%、第六年2.5%。
123207,冠中转债,300948,冠中生态,A-,2023-07-21 00:00:00,4.0,0.0013600673,2023-08-09 00:00:00,2029-07-21 00:00:00,6,第一年0.40%、第二年0.60%、第三年1.10%、第四年1.50%、第五年2.50%、第六年3.00%。
113674,华设转债,603018,华设集团,AA,2023-07-21 00:00:00,4.0,0.00097532,2023-08-15 00:00:00,2029-07-21 00:00:00,6,本次发行的可转债票面利率:第一年0.3%、第二年0.5%、第三年1.0%、第四年1.5%、第五年1.8%、第六年2.0%。
118039,煜邦转债,688597,煜邦电力,A,2023-07-20 00:00:00,4.10806,0.00166927,2023-08-15 00:00:00,2029-07-20 00:00:00,6,本次发行的可转债票面利率为第一年0.50%、第二年0.70%、第三年1.00%、第四年1.60%、第五年2.20%、第六年3.00%。
123206,开能转债,300272,开能健康,A+,2023-07-20 00:00:00,2.5,0.0005681769,2023-08-08 00:00:00,2025-09-02 00:00:00,2.1233,第一年0.30%、第二年0.50%、第三年1.00%、第四年1.80%、第五年2.50%、第六年3.00%。
110094,众和转债,600888,新疆众和,AA,2023-07-18 00:00:00,13.75,0.00389776,2023-08-14 00:00:00,2029-07-18 00:00:00,6,本次发行的可转债票面利率为第一年0.2%、第二年0.4%、第三年0.8%、第四年1.5%、第五年1.8%、第六年2.0%。
127089,晶澳转债,002459,晶澳科技,AA+,2023-07-18 00:00:00,89.603077,0.0241433531,2023-08-04 00:00:00,2029-07-18 00:00:00,6,第一年0.20%、第二年0.40%、第三年0.60%、第四年1.50%、第五年1.80%、第六年2.00%。到期赎回价为108元(含最后一期利息)。
113672,福蓉转债,603327,福蓉科技,AA,2023-07-18 00:00:00,6.4,0.00073622,2023-08-10 00:00:00,2029-07-18 00:00:00,6,本次发行的可转债票面利率设定为:第一年0.30%、第二年0.50%、第三年1.00%、第四年1.50%、第五年1.80%、第六年2.00%。
113673,岱美转债,603730,岱美股份,AA,2023-07-18 00:00:00,9.07939,0.00061925,2023-08-10 00:00:00,2029-07-18 00:00:00,6,本次发行的可转债票面利率为第一年0.30%、第二年0.50%、第三年1.00%、第四年1.50%、第五年1.80%、第六年2.00%。
118038,金宏转债,688106,金宏气体,AA-,2023-07-17 00:00:00,10.16,0.00221597,2023-08-10 00:00:00,2029-07-17 00:00:00,6,本次发行的可转债票面利率为:第一年0.30%、第二年0.50%、第三年1.00%、第四年1.50%、第五年1.80%、第六年2.00%。
123205,大叶转债,300879,大叶股份,A+,2023-07-17 00:00:00,4.760312,0.0007488107,2023-08-08 00:00:00,2024-12-02 00:00:00,1.3808,"本次发行的可转债票面利率为:第一年0.20%,第二年0.40%,第三年0.60%,第四年1.70%,第五年2.80%,第六年3.50%。"
123204,金丹转债,300829,金丹科技,AA-,2023-07-13 00:00:00,7.0,0.0015047031,2023-08-02 00:00:00,2025-07-11 00:00:00,1.9973,第一年0.20%、第二年0.40%、第三年0.80%、第四年1.50%、第五年2.00%、第六年3.00%。
113671,武进转债,603878,武进不锈,AA,2023-07-10 00:00:00,3.1,0.00072475,2023-08-03 00:00:00,2029-07-10 00:00:00,6,"第一年0.30%,第二年0.50%,第三年1.00%,第四年1.50%,第五年1.80%,第六年2.00%。"
111015,东亚转债,605177,东亚药业,A+,2023-07-06 00:00:00,6.9,0.00141941,2023-08-02 00:00:00,2029-07-06 00:00:00,6,第一年0.20%、第二年0.40%、第三年0.80%、第四年1.50%、第五年2.00%、第六年2.50%。
118037,上声转债,688533,上声电子,A+,2023-07-06 00:00:00,5.2,0.00074907,2023-08-01 00:00:00,2029-07-06 00:00:00,6,本次发行的可转换公司债券票面利率设定为:第一年0.30%、第二年0.50%、第三年1.00%、第四年1.60%、第五年2.00%、第六年2.80%。到期赎回价为111.00元(含最后一期利息)。
127088,赫达转债,002810,山东赫达,AA-,2023-07-03 00:00:00,6.0,0.0019329397,2023-07-19 00:00:00,2029-07-03 00:00:00,6,第一年0.20%、第二年0.50%、第三年1.00%、第四年1.50%、第五年2.00%、第六年3.00%。
123203,明电转02,300739,明阳电路,AA-,2023-07-03 00:00:00,4.485,0.0010565991,2023-07-19 00:00:00,2029-07-03 00:00:00,6,"第一年0.30%,第二年0.50%,第三年1.00%,第四年1.50%,第五年2.00%,第六年3.00%。"
123202,祥源转债,300980,祥源新材,A+,2023-07-03 00:00:00,4.6,0.0012570425,2023-07-26 00:00:00,2024-12-26 00:00:00,1.4849,第一年0.20%、第二年0.40%、第三年1.00%、第四年1.50%、第五年2.00%、第六年2.50%。
118036,力合转债,688589,力合微,AA-,2023-06-28 00:00:00,3.8,0.00119992,2023-07-20 00:00:00,2029-06-28 00:00:00,6,第一年0.30%、第二年0.50%、第三年0.80%、第四年1.50%、第五年2.00%、第六年2.50%。
123200,海泰转债,301022,海泰科,A,2023-06-27 00:00:00,3.965716,0.0006950516,2023-07-17 00:00:00,2025-09-30 00:00:00,2.263,第一年0.50%、第二年0.70%、第三年1.00%、第四年1.80%、第五年2.50%、第六年3.00%。
123201,纽泰转债,301229,纽泰格,A,2023-06-27 00:00:00,3.5,0.0008561319,2023-07-18 00:00:00,2029-06-27 00:00:00,6,"第一年0.50%,第二年0.70%,第三年1.00%,第四年1.80%,第五年2.50%,第六年3.00%。"
111014,李子转债,605337,李子园,AA,2023-06-20 00:00:00,6.0,0.00084926,2023-07-13 00:00:00,2029-06-20 00:00:00,6,第一年0.3%、第二年0.5%、第三年1.0%、第四年1.5%、第五年1.8%、第六年2.0%。到期赎回价为112元(含最后一期利息)。
127087,星帅转2,002860,星帅尔,A+,2023-06-14 00:00:00,4.629,0.0011459538,2023-07-17 00:00:00,2025-04-10 00:00:00,1.8247,第一年0.3%、第二年0.5%、第三年1.0%、第四年1.5%、第五年2.5%、第六年3.0%。
123199,山河转债,300452,山河药辅,A+,2023-06-12 00:00:00,3.2,0.0009127967,2023-07-07 00:00:00,2029-06-12 00:00:00,6,第一年0.2%、第二年0.5%、第三年1.0%、第四年1.5%、第五年2.0%、第六年3.0%。
118035,国力转债,688103,国力股份,A+,2023-06-12 00:00:00,4.8,0.00113483,2023-07-06 00:00:00,2029-06-12 00:00:00,6,"第一年0.30%,第二年0.50%,第三年1.00%,第四年1.50%,第五年1.80%,第六年2.00%。"
127086,恒邦转债,002237,恒邦股份,AA+,2023-06-12 00:00:00,31.6,0.0115630125,2023-07-07 00:00:00,2029-06-12 00:00:00,6,"第一年0.20%,第二年0.40%,第三年0.60%,第四年1.50%,第五年1.80%,第六年2.00%。"
123198,金埔转债,301098,金埔园林,A,2023-06-08 00:00:00,5.2,0.0020882571,2023-07-07 00:00:00,2029-06-08 00:00:00,6,第一年0.30%、第二年0.60%、第三年1.20%、第四年1.50%、第五年2.40%、第六年3.00%。
123197,光力转债,300480,光力科技,A+,2023-05-08 00:00:00,4.0,0.0005682849,2023-05-29 00:00:00,2029-05-08 00:00:00,6,第一年0.40%、第二年0.60%、第三年1.20%、第四年1.80%、第五年2.40%、第六年3.00%。
118034,晶能转债,688223,晶科能源,AA+,2023-04-20 00:00:00,100.0,0.01087005,2023-05-19 00:00:00,2029-04-20 00:00:00,6,本次发行的可转债票面利率为第一年0.20%、第二年0.40%、第三年0.60%、第四年1.50%、第五年1.80%、第六年2.00%。
123196,正元转02,300645,正元智慧,A+,2023-04-18 00:00:00,3.5073,0.0006970395,2023-05-19 00:00:00,2029-04-18 00:00:00,6,第一年0.20%、第二年0.40%、第三年0.60%、第四年1.50%、第五年1.80%、第六年2.00%。
123195,蓝晓转02,300487,蓝晓科技,A+,2023-04-17 00:00:00,5.460645,0.0008360413,2023-05-08 00:00:00,2029-04-17 00:00:00,6,"第一年0.4%,第二年0.6%,第三年1.1%,第四年1.8%,第五年2.5%,第六年3.0%。"
113670,金23转债,603180,金牌家居,AA,2023-04-17 00:00:00,7.7,0.00062069,2023-05-16 00:00:00,2029-04-17 00:00:00,6,本次发行的可转债票面利率设定为:第一年0.30%、第二年0.50%、第三年1.00%、第四年1.50%、第五年1.80%、第六年2.00%。
123194,百洋转债,301015,百洋医药,AA-,2023-04-14 00:00:00,8.6,0.0010600487,2023-05-05 00:00:00,2029-04-14 00:00:00,6,第一年0.30%、第二年0.50%、第三年1.00%、第四年1.50%、第五年2.00%、第六年2.50%。
123193,海能转债,300787,海能实业,AA-,2023-04-13 00:00:00,6.0,0.0012747352,2023-05-09 00:00:00,2029-04-13 00:00:00,6,第一年0.30%、第二年0.50%、第三年1.00%、第四年1.50%、第五年2.00%、第六年3.00%。
123192,科思转债,300856,科思股份,AA-,2023-04-13 00:00:00,7.249178,0.0010951456,2023-05-11 00:00:00,2029-04-13 00:00:00,6,第一年0.30%、第二年0.50%、第三年1.00%、第四年1.50%、第五年2.00%、第六年3.00%。
127085,韵达转债,002120,韵达股份,AA+,2023-04-11 00:00:00,24.5,0.003541896,2023-05-23 00:00:00,2029-04-11 00:00:00,6,第一年0.20%、第二年0.40%、第三年0.60%、第四年1.50%、第五年1.80%、第六年2.00%。
123191,智尚转债,300918,南山智尚,AA-,2023-04-10 00:00:00,6.9958,0.0006109102,2023-04-28 00:00:00,2025-03-26 00:00:00,1.9616,本次发行的可转债票面利率第一年0.2%、第二年0.4%、第三年0.6%、第四年1.5%、第五年1.8%、第六年2.5%。
123190,道氏转02,300409,道氏技术,AA-,2023-04-07 00:00:00,26.0,0.0072192519,2023-04-25 00:00:00,2025-04-15 00:00:00,2.0247,本次发行的可转债票面利率第一年0.3%、第二年0.5%、第三年1.0%、第四年1.5%、第五年2.0%、第六年2.5%。
123189,晓鸣转债,300967,晓鸣股份,A,2023-04-06 00:00:00,3.29,0.0007801534,2023-04-25 00:00:00,2029-04-06 00:00:00,6,第一年为0.30%、第二年为0.50%、第三年为1.10%、第四年为1.80%、第五年为2.50%、第六年为3.00%。
113669,景23转债,603228,景旺电子,AA,2023-04-04 00:00:00,11.54,0.00171213,2023-05-09 00:00:00,2029-04-04 00:00:00,6,本次发行的可转债票面利率为:第一年0.30%、第二年0.50%、第三年1.00%、第四年1.50%、第五年1.80%、第六年2.00%。
123187,超达转债,301186,超达装备,A,2023-04-04 00:00:00,4.69,0.0004562974,2023-04-25 00:00:00,2029-04-04 00:00:00,6,第一年为0.40%、第二年为0.60%、第三年为1.10%、第四年为1.50%、第五年为2.50%、第六年为3.00%。
123188,水羊转债,300740,水羊股份,A+,2023-04-04 00:00:00,6.94987,0.0011610488,2023-04-25 00:00:00,2029-04-04 00:00:00,6,第一年为0.4%、第二年为0.6%、第三年为1.2%、第四年为1.8%、第五年为2.5%、第六年为3.0%。
123185,能辉转债,301046,能辉科技,A+,2023-03-31 00:00:00,3.47907,0.0018787062,2023-04-20 00:00:00,2029-03-31 00:00:00,6,"第一年0.20%,第二年0.40%,第三年1.00%,第四年2.80%,第五年3.50%,第六年3.60%。"
123186,志特转债,300986,志特新材,A+,2023-03-31 00:00:00,6.14033,0.0009688248,2023-04-21 00:00:00,2025-08-08 00:00:00,2.3589,"第一年0.30%,第二年0.50%,第三年1.00%,第四年1.70%,第五年2.40%,第六年2.80%。"
113668,鹿山转债,603051,鹿山新材,A+,2023-03-27 00:00:00,5.24,0.00125528,2023-04-27 00:00:00,2029-03-27 00:00:00,6,本次发行的可转债票面利率设定为:第一年0.40%、第二年0.60%、第三年1.20%、第四年1.80%、第五年2.50%、第六年3.00%。
127084,柳工转2,000528,柳工,AAA,2023-03-27 00:00:00,30.0,0.0147874707,2023-04-20 00:00:00,2029-03-27 00:00:00,6,第一年0.20%、第二年0.40%、第三年1.00%、第四年1.50%、第五年2.30%、第六年3.00%。到期赎回价为112.00元(含最后一期利息)。
127083,山路转债,000498,山东路桥,AAA,2023-03-24 00:00:00,48.36,0.0089251959,2023-04-26 00:00:00,2029-03-24 00:00:00,6,"第一年为0.2%,第二年为0.4%,第三年为0.6%,第四年为1.5%,第五年为1.8%,第六年为2.0%。"
123183,海顺转债,300501,海顺新材,AA-,2023-03-23 00:00:00,6.33,0.001257266,2023-04-20 00:00:00,2029-03-23 00:00:00,6,第一年0.30%、第二年0.50%、第三年1.00%、第四年1.50%、第五年2.00%、第六年3.00%。
123184,天阳转债,300872,天阳科技,AA-,2023-03-23 00:00:00,9.75,0.0033529257,2023-04-18 00:00:00,2025-07-11 00:00:00,2.3041,第一年为0.30%、第二年为0.40%、第三年为0.80%、第四年为1.50%、第五年为2.30%、第六年为3.00%。
123182,广联转债,300900,广联航空,A+,2023-03-22 00:00:00,7.0,0.0018586896,2023-04-17 00:00:00,2029-03-22 00:00:00,6,本次发行的可转债票面利率第一年0.30%、第二年0.50%、第三年1.00%、第四年1.80%、第五年2.50%、第六年3.00%。
118033,华特转债,688268,华特气体,AA-,2023-03-21 00:00:00,6.46,0.00520423,2023-04-14 00:00:00,2029-03-21 00:00:00,6,本次发行的可转债票面利率为第一年0.30%、第二年0.50%、第三年1.00%、第四年1.50%、第五年2.00%、第六年3.00%。
123181,亚康转债,301085,亚康股份,A+,2023-03-21 00:00:00,2.61,0.000648472,2023-04-11 00:00:00,2023-11-22 00:00:00,0.6721,第一年0.4%、第二年0.6%、第三年1.0%、第四年1.8%、第五年2.5%、第六年3.0%。
113667,春23转债,603890,春秋电子,AA-,2023-03-17 00:00:00,5.7,0.0013279,2023-04-11 00:00:00,2029-03-17 00:00:00,6,第一年0.30%、第二年0.50%、第三年1.00%、第四年1.50%、第五年2.00%、第六年2.50%。
