symbol,name,name_trans,sml_id,related_pair_ID
GYRO,Gyro,Gyro,,
GYSR,GYSR,GYSR,,
HARE,Hare,Hare,,
HOGT,HOGT,HOGT,,
HOMT,HOMT,HOMT,,
HUDI,Hudi,Hudi,,
HUNY,Huny,Huny,,
HYPE,Supreme Finance,Supreme Finance,,
8FI,InFi,InFi,,
IOEX,IOEX,IOEX,,
ITEN,ITEN,ITEN,,
JACY,Jacy,Jacy,,
JFC,JFIN,JFIN,,
JOJO,JOJO,JOJO,,
JUNO,JUNO,JUNO,,
KALA,Kala,Kala,28641496.0,1162584.0
KIKI,Kiki,Kiki,,
KINE,KINE,KINE,,
KRED,KRED,KRED,,
LIEN,Lien,Lien,,
LIZA,LIZA,LIZA,26043720.0,1123785.0
LOOF,LOOF,LOOF,,
LUCA,LUCA,LUCA,,
LUCY,LUCY,LUCY,,
LUNI,Luni,Luni,,
LUXY,LUXY,LUXY,,
LYFE,LYFE,LYFE,,
LYR,Lyra,Lyra,,
MAIA,Maia,Maia,,
Mars,Mars,Mars,,
MARX,MarX,MarX,,
MAST,MAST,MAST,,
MCAT,mCat,mCat,,
MEAD,Mead,Mead,,
MELD,MELD,MELD,,
MILK,Milk,Milk,,
MMM7,MMM7,MMM7,,
MNDE,Marinade,Marinade,,
MOAC,MOAC,MOAC,27515466.0,1093921.0
MOGX,Mogu,Mogu,,
MONA,Monaco Planet,Monaco Planet,,
xMOON,r/CryptoCurrency Moons,r/CryptoCurrency Moons,,
MORK,MORK,MORK,,
MUTE,Mute,Mute,,
YCE,MYCE,MYCE,,
NGC,NAGA,NAGA,26001539.0,1066707.0
NDAU,Ndau,Ndau,,
NILU,Nilu,Nilu,,
NOAH,Noah,Noah,,
NOKU,Noku,Noku,,
USNOTA,USNOTA,USNOTA,,
NOVA,NOVA,NOVA,,
OATH,Oath,Oath,,
OBIC,OBIC,OBIC,,
OBTC,oBTC,oBTC,,
ODE,ODEM,ODEM,27515490.0,1093949.0
ONYX,Onyx,Onyx,,
OOGI,OOGI,OOGI,,
OPPA,Oppa,Oppa,,
ORCA,Orca,Orca,,
ORNE,Orne,Orne,,
PFTM,pFTM,pFTM,,
PHIT,PHIT,PHIT,,
PIGX,PIGX,PIGX,,
PIKA,Pika,Pika,,
POD,PODO,PODO,,
POFI,Pofi,Pofi,,
PUFF,Puff,Puff,,
R34P,R34P,R34P,,
RARA,RARA,RARA,,
REFI,Reimagined Finance,Reimagined Finance,,
RICE,Rice,Rice,,
RIGY,Poriverse,Poriverse,,
RING,RingFi,RingFi,,
ROME,Rome,Rome,,
ROSE,Rose,Rose,,
RUC,RUSH,RUSH,,
RUYI,Ruyi,Ruyi,,
SAK3,Sake,Sake,,
SMZ,SamZ,SamZ,,
SBER,SBER,SBER,,
SBTC,sBTC,sBTC,,
SEBA,Seba,Seba,,
SEDA,SEDA,SEDA,,
SEED,SEED,SEED,,
SETH,sETH,sETH,,
SEUR,sEUR,sEUR,,
SST,Sexn,Sexn,,
SOLA,SOLA Token,SOLA Token,,
SUPE,SUPE,SUPE,,
SURF,SURF Finance,SURF Finance,,
TOSC,TiOS,TiOS,,
TABI,TABI,TABI,,
TAKI,TAKI,TAKI,,
TBTC,tBTC,tBTC,,
TEAT,TEAL,TEAL,,
TETU,TETU,TETU,,
THIS,THIS,THIS,,
THOR,Thor,Thor,,
THTF,THTF,THTF,,
TNNS,TNNS,TNNS,,
TOMB,Tomb,Tomb,,
TOMI,TOMI,TOMI,,
TORG,TORG,TORG,,
TOYO,TOYO,TOYO,,
TRVL,TRVL,TRVL,,
TRYC,TRYC,TRYC,,
UMEE,Umee,Umee,,
UNCL,UNCL,UNCL,,
USDP,USDP Stablecoin,USDP Stablecoin,,
USDQ,USDQ,USDQ,,
USDV,USD Velero Stablecoin,USD Velero Stablecoin,,
VEGI,Veggie,Veggie,26044478.0,1072287.0
VENA,VENA,VENA,,
VERA,VERA,VERA,,
VSQ,VESQ,VESQ,,
VNDC,VNDC,VNDC,,
ACDC,Volt,Volt,,
VOYRME,VOYR,VOYR,,
VYBE,Vybe,Vybe,,
WAMO,WAMO,WAMO,,
WAXE,WAXE,WAXE,,
WETH,WETH,WETH,,
WEYU,WEYU,WEYU,,
WGMI,WGMI,WGMI,,
WBX,WiBX,WiBX,28649402.0,1181755.0
WIMI,WIMI,WIMI,,
WISE,Wise Token,Wise Token,,
WIVA,WIVA by WiV Technology,WIVA by WiV Technology,,
WOOP,WOOP,WOOP,,
WULA,Wula,Wula,,
X2Y2,X2Y2,X2Y2,,
XANK,Xank,Xank,,
XP,xApe,xApe,,
XC,XCOM,XCOM,,
XDAG,XDAG,XDAG,,
XELS,XELS,XELS,,
XEUS,XEUS,XEUS,,
XFIT,XFai,XFai,,
XPAD,xPAD,xPAD,,
XPTP,xPTP,xPTP,,
XRUN,XRUN,XRUN,,
XUSD,xUSD,xUSD,,
XVIX,XVIX,XVIX,,
XYSL,xYSL,xYSL,,
YFET,YFET,YFET,,
YFFS,YFFS Finance,YFFS Finance,,
YFIA,YFIA,YFIA,,
YMAX,YMAX,YMAX,,
YUAN,Yuan,Yuan,,
YUKI,YUKI,YUKI,,
YUSE,Yuse,Yuse,,
ZADA,Zada,Zada,,
ZION,ZION,ZION,,
ZONE,ZONE,ZONE,,
ZORT,ZORT,ZORT,,
ZUNA,ZUNA,ZUNA,,
ZYRO,Zyro,Zyro,,
ZCH,0cash,0cash,,
OXD,0xDAO,0xDAO,,
0XPAD,0xPAD,0xPAD,,
1DOGE,1Doge,1Doge,,
1PECO,1peco,1peco,,
SAFU,1SAFU,1SAFU,,
1SWAP,1Swap,1Swap,,
4JNET,4JNET,4JNET,,
808TA,808TA,808TA,,
ATD,Catapult,Catapult,,
ADAUP,ADAUP,ADAUP,,
ADEN,Adene,Adene,,
AELIN,Aelin,Aelin,,
FYN,Affyn,Affyn,,
AGVE,Agave,Agave,,
AKN,Akoin,Akoin,,
ATP,Alaya,Alaya,,
ALIAS,Alias,Alias,,
ALIX,AlinX,AlinX,,
ALOHA,Aloha,Aloha,,
ALPHA,Alpha Coin,Alpha Coin,,
ALTER,ALTER,ALTER,,
AMAS,Amasa,Amasa,,
AMG,Amgen,Amgen,,
ANGLE,Angle,Angle,,
ANTEX,Antex,Antex,,
APE-X,Ape-X,Ape-X,,
APRIL,April,April,,
ARI10,Ari10,Ari10,,
ARZ,ARize,ARize,,
ARKER,Arker,Arker,,
ARTEQ,artèQ,artèQ,,
ARTEX,Artex,Artex,,
ARTHX,ARTH Shares,ARTH Shares,,
ARTK,Artik,Artik,,
ASIMI,ASIMI,ASIMI,,
AVR,AVARA,AVARA,,
AXIAL,Axial,Axial,,
AXIOM,Axiom,Axiom,26039376.0,1071924.0
AXN,Axion,Axion,,
sBanc,BANCC,BANCC,,
XBN,Bantu,Bantu,,
BASX,Basix,Basix,,
BECOIN,bePAY Finance,bePAY Finance,,
BERRY,Berry,Berry,,
BID,Bidao,Bidao,,
BITSZ,Bitsz,Bitsz,,
BLANC,Blanc,Blanc,,
BLUC,Bluca,Bluca,,
BLURT,Blurt,Blurt,,
BNBUP,BNBUP,BNBUP,,
BR34P,BR34P,BR34P,,
BSCX,BSCEX,BSCEX,,
BUSDX,BUSDX,BUSDX,,
BUST,BUSTA,BUSTA,,
CARAT,CARAT,CARAT,,
CCOMP,cCOMP,cCOMP,,
CHARM,Charm,Charm,,
CHEQ,cheqd,cheqd,,
CHINU,Chinu,Chinu,,
CHPZ,Chipz,Chipz,,
CHIRP,Chirp,Chirp,,
CLAIM,CLAIM,CLAIM,,
CLAM,Clams,Clams,26041080.0,1071199.0
COBAN,COBAN,COBAN,,
CODE7,Code 7,Code 7,,
CDEX,Codex,Codex,,
COFI,CoFiX,CoFiX,,
COMB,Combo,Combo,,
COMFY,Comfy,Comfy,,
CREDA,CreDA,CreDA,,
$CROKI,Croki,Croki,,
CWD,CROWD,CROWD,,
CYNC,Cyn-C,Cyn-C,,
DAF,DaFIN,DaFIN,,
DAILY,Daily,Daily,,
DASHS,Dashs,Dashs,26039404.0,1071896.0
DFL,DeFIL,DeFIL,,
DEG,Degis,Degis,,
AOM,DFBTC,DFBTC,,
DFND,dFund,dFund,,
DIGEX,Digex,Digex,,
DOGUS,DOGUS,DOGUS,,
DOKEN,DoKEN,DoKEN,,
DPX,Dopex,Dopex,,
DRE,Doren,Doren,,
DOSHI,Doshi,Doshi,,
DOTUP,DOTUP,DOTUP,,
DOUGH,Dough,Dough,,
DOX,Doxed,Doxed,,
$DREAM,Dream,Dream,,
DUO,Duo,Duo,,
1337,E1337,E1337,,
ECO,EcoFi,EcoFi,,
EAI,Edain,Edain,,
EHASH,EHash,EHash,,
EIDOS,EIDOS,EIDOS,,
ELITE,Elite,Elite,,
ELOIN,Eloin,Eloin,,
ELFI,ELYFI,ELYFI,,
EM,Empow,Empow,,
ENRX,Enrex,Enrex,,
EQX,EQIFI,EQIFI,,
ERTHA,Ertha,Ertha,,
ETHUP,ETHUP,ETHUP,,
EVMOS,Evmos,Evmos,,
EXALT,Exalt,Exalt,,
EXIST,Exist,Exist,,
EZX,EZDex,EZDex,,
FX1,FANZY,FANZY,,
BOMB,fBomb,fBomb,,
FILDA,Filda,Filda,,
FLA,Fiola,Fiola,,
FSCC,Fisco Coin,Fisco Coin,,
F7,Five7,Five7,,
FMA,FLAMA,FLAMA,,
FLASH,Flash,Flash,26039625.0,1071735.0
FLQ,FlexQ,FlexQ,,
FLS,Flits,Flits,,
FLOOF,FLOOF,FLOOF,,
FORS,Forus,Forus,,
FROST,Frost,Frost,,
FXP,FXPay,FXPay,,
GMR,GAMER,GAMER,,
GMX,GameX,GameX,,
GDDY,Giddy,Giddy,,
GINOA,Ginoa,Ginoa,,
GNOME,GNOME,GNOME,,
GOMAX,GOMAx,GOMAx,,
GOTEM,gotEM,gotEM,,
GRAIL,Grail,Grail,,
GRVE,Grave,Grave,,
GVR,Grove,Grove,,
HE,Haino,Haino,,
HRS,Heres,Heres,,
HIGGS,Higgs,Higgs,,
HOP,HOPPY,HOPPY,,
HORGI,Horgi,Horgi,,
HPD,Hpdex,Hpdex,,
HMT,Human,Human,,
IAG,IAGON,IAGON,,
ibETH,Interest Bearing ETH,Interest Bearing ETH,,
IDALL,IDall,IDall,,
IDS,IDEAS,IDEAS,,
INARI,Inari,Inari,,
IOTN,IOTEN,IOTEN,,
JELLY,Jelly,Jelly,,
JWL,Jewel,Jewel,,
JIG,Jigen,Jigen,,
JSOL,JPool Staked SOL (JSOL),JPool Staked SOL (JSOL),,
JUB,Jumbo,Jumbo,,
JST,JUMPN,JUMPN,,
KANDY,Kandyland DAO,Kandyland DAO,,
KASTA,Kasta,Kasta,,
KEIKO,Keiko,Keiko,,
KEVIN,Kevin,Kevin,,
KIT,Kitty,Kitty,,
KLT,KLend,KLend,,
KLING,Kling,Kling,,
KOMET,Komet,Komet,,
KYOKO,Kyoko,Kyoko,,
LARIX,Larix,Larix,,
LEMN,LEMON,LEMON,,
LENDA,Lenda,Lenda,,
LEXI,LEXIT,LEXIT,,
LIBFX,Libfx,Libfx,,
LBY,Lobby,Lobby,,
LOBI,Lobis,Lobis,,
LOOMI,Loomi,Loomi,,
LORDS,LORDS,LORDS,,
LUART,Luart,Luart,,
LUD,Ludos Protocol,Ludos Protocol,,
LUNES,Lunes,Lunes,,
LXF,LuxFi,LuxFi,,
LKK,Lykke,Lykke,27517864.0,1094172.0
MEX,Maiar,Maiar,,
MARS4,MARS4,MARS4,,
MSA,Mensa,Mensa,,
METAQ,MetaQ,MetaQ,,
MTS,Metis,Metis,,
METRA,Metra,Metra,,
MIDAS,Midas,Midas,,
MIMAS,Mimas,Mimas,,
MINDS,Minds,Minds,,
MNX,MINIX,MINIX,,
BTCMT,Minto,Minto,,
XIN,Mixin,Mixin,26042606.0,1071795.0
MLOKY,MLOKY,MLOKY,,
MMAON,MMAON,MMAON,,
MMXVI,MMXVI,MMXVI,26039409.0,1071891.0
MODEX,Modex,Modex,,
MLA,Moola,Moola,,
MOVE,Mover,Mover,,
MOZ,Mozik,Mozik,,
MUDRA,MUDRA,MUDRA,,
$MUNDO,Mundo,Mundo,,
MSE,Museo,Museo,,
MVD,MvPad,MvPad,,
MYO,Mycro,Mycro,,
MYOBU,Myōbu,Myōbu,,
NAFTY,NAFTY,NAFTY,,
NAXAR,Naxar,Naxar,,
NEOFI,NeoFi,NeoFi,,
NTO,Neton,Neton,,
NEXM,Nexum,Nexum,,
NFS,Nfans,Nfans,,
NFT11,NFT11,NFT11,,
NFTFY,Nftfy,Nftfy,,
N0001,nHBTC,nHBTC,,
NIIFI,NiiFi,NiiFi,,
NIROS,Niros,Niros,,
NOOFT,Nooft,Nooft,,
NUDES,NUDES,NUDES,,
NTX,NuNet,NuNet,,
NXUSD,NXUSD,NXUSD,,
OJA,Ojamu,Ojamu,,
OBT,Oobit,Oobit,,
ORBC,ORBIS,ORBIS,,
OX,OrcaX,OrcaX,,
ORI,Orica,Orica,,
ORKAN,Orkan,Orkan,,
OVO,Ovato,Ovato,,
OVI,Oviex,Oviex,,
PANDO,Pando,Pando,,
PARAS,Paras,Paras,,
PRX,Parex,Parex,,
PAVIA,Pavia,Pavia,,
PAYGO,PayGo,PayGo,,
PEARL,Pearl,Pearl,,
PNT,Phant,Phant,,
PID,PIDAO,PIDAO,,
PIE,Pieme,Pieme,,
PTD,Pilot,Pilot,,
PML,Pmail,Pmail,,
PKN,Poken,Poken,,
PXT,POLYX,POLYX,,
KIAN,Porta,Porta,,
CREDIT,PROXI,PROXI,,
PRXY,Proxy,Proxy,,
PURSE,Pundi X PURSE,Pundi X PURSE,,
QI,QiDao,QiDao,,
QUA,QUASA,QUASA,,
QBT,Qubit,Qubit,,
QUIDD,Quidd,Quidd,,
QUINT,QUINT,QUINT,,
QTA,QUOTA,QUOTA,,
QUOTH,Quoth,Quoth,,
XQC,QURAS,QURAS,,
RBT,Rabet,Rabet,,
RACEX,RaceX,RaceX,,
RA,RaDAO,RaDAO,,
RADAR,Radar,Radar,,
RAKU,RAKUN,RAKUN,,
REALM,Realm,Realm,,
REAL,Realy,Realy,,
KEYT,REBIT,REBIT,,
RIDGE,Ridge,Ridge,,
RVX,Rivex,Rivex,,
RLOOP,rLoop,rLoop,,
ROBBY,ROBBY,ROBBY,,
RON,Ronin,Ronin,,
RBT,Rubix,Rubix,,
SBR,Saber,Saber,,
SAFLE,Safle,Safle,,
SAFUU,Safuu,Safuu,,
SLS,SaluS,SaluS,26039276.0,1070375.0
SCP,Scope,Scope,,
SCRAP,Scrap,Scrap,,
SENSI,Sensi,Sensi,,
SERGS,SERGS,SERGS,,
SETH2,sETH2,sETH2,,
SHENG,SHENG,SHENG,,
SHIFT,Shift,Shift,,
SHINY,Shiny,Shiny,,
SHUMO,SHUMO,SHUMO,,
SI,Siren,Siren,,
SIR,SIRIO,SIRIO,,
SKLAY,sKLAY,sKLAY,,
SMARS,SafeMars,SafeMars,,
SNK,Snook,Snook,,
SLT,Solit,Solit,,
SOLUM,Solum,Solum,,
SBE,Sombe,Sombe,,
SOP,SoPay,SoPay,,
SPURT,Spurt,Spurt,,
STACY,Stacy,Stacy,,
STEEL,Steel,Steel,,
STEMX,STEMX,STEMX,,
STEPD,StepD,StepD,,
STN,STING,STING,,
0NE,Stone,Stone,,
STONK,STONK,STONK,,
STORY,Story,Story,,
XWAP,SwapX,SwapX,,
SWAPZ,Swapz,Swapz,,
SWIRL,Swirl,Swirl,,
SYF,Syfin,Syfin,,
TCASH,TCASH,TCASH,,
TEN,Teneo,Teneo,,
TEN,Tenet,Tenet,,
TSR,Tesra,Tesra,28650170.0,1163514.0
THECA,Theca,Theca,,
THEOS,Theos,Theos,,
TTI,Tiara,Tiara,,
TIPSY,Tipsy,Tipsy,,
TMT,TMETA,TMETA,,
TOK,TOKOK,TOKOK,,
TOR,Torex,Torex,,
TOZ,TOZEX,TOZEX,,
TREAT,Treat,Treat,,
TRISM,Trism,Trism,,
TRO,Trodl,Trodl,,
TRXUP,TRXUP,TRXUP,,
TUBE2,ESWAP.TUBE,ESWAP.TUBE,,
TWINU,TWINU,TWINU,,
HVE2,Uhive,Uhive,,
ULAND,ULAND,ULAND,,
UNM,UNIUM,UNIUM,,
UNO,Uno Re,Uno Re,,
UPBNB,upBNB,upBNB,,
ZYTH,Uzyth,Uzyth,,
VACAY,Vacay,Vacay,,
VAI,VAIOT,VAIOT,,
V$,Valor,Valor,,
VRN,Varen,Varen,,
WEVE,veDAO,veDAO,,
VLX,Velox,Velox,,
VRX,VEROX,VEROX,,
VERSE,Verse,Verse,,
VERVE,Verve,Verve,,
VEUSD,VeUSD,VeUSD,,
VIDYX,VidyX,VidyX,,
VINCI,Vinci,Vinci,,
VGO,Virgo,Virgo,,
VIV,VIVAL,VIVAL,,
VOLTA,Volta,Volta,,
VOLTZ,Voltz,Voltz,,
VMR,VOMER,VOMER,,
WAGMI,Euphoria,Euphoria,,
WAVAX,Wrapped AVAX,Wrapped AVAX,,
WEAVE,Weave,Weave,,
WEIUP,WeiUp,WeiUp,,
WE,Weley Metaverse,Weley Metaverse,,
WWY,WeWay,WeWay,,
WHEAT,WHEAT,WHEAT,,
WOLFI,WOLFI,WOLFI,,
WOOFY,Woofy,Woofy,,
wxDai,Wrapped XDAI,Wrapped XDAI,,
XBA,XBank,XBank,,
XDEX,xDeFi,xDeFi,,
XFUEL,XFUEL,XFUEL,,
XFUND,xFund,xFund,,
XDEN,Xiden,Xiden,,
XLMUP,XLMUP,XLMUP,,
XMARK,xMARK,xMARK,,
XMN,XMINE,XMINE,,
XNODE,XNODE,XNODE,,
XODEX,Xodex,Xodex,,
XPO,Xpool,Xpool,,
XRA,Xriba,Xriba,,
XRPUP,XRPUP,XRPUP,,
XTM,XTime,XTime,,
XTX,Xtock,Xtock,,
XTZUP,XTZUP,XTZUP,,
YAM,YAM V1,YAM V1,,
YAW,Yawww,Yawww,,
YFIII,YFIII,YFIII,,
YFIUP,YFIUP,YFIUP,,
YFUEL,YFUEL,YFUEL,,
YLD,Yield,Yield,,
YINBI,Yinbi,Yinbi,,
YNK,Yoink,Yoink,,
YSR,Ystar,Ystar,,
$YUKON,Yukon,Yukon,,
ZAM,Zamio,Zamio,,
ZAP,Zappy,Zappy,,
Z,ZINJA,ZINJA,,
ZOMFI,Zomfi,Zomfi,,
ZLP,Zuplo,Zuplo,,
ZOC,01coin,01coin,,
2SHARES,2SHARE,2SHARE,,
ABI,Abachi,Abachi,,
ADAO,Adadao,Adadao,,
AFR,Afreum,Afreum,,
AIRPAY,AirPay,AirPay,,
AKTIO,Akt.io,Akt.io,,
RIN,Aldrin,Aldrin,,
AGOLP,AlgOil,AlgOil,,
$ADS,Alkimi,Alkimi,,
ME,All.me,All.me,,
ALM,Almond,Almond,,
A5T,Alpha5,Alpha5,,
AIR,Altair,Altair,,
ABET,Altbet,Altbet,,
AEN,Altera,Altera,,
VEO,Amoveo,Amoveo,,
ANOM,Anomus,Anomus,,
APAD,Anypad,Anypad,,
APACHE,Apache,Apache,,
APIDAI,APIDAI,APIDAI,,
APU,Apreum,Apreum,,
WGOLD,APWars,APWars,,
AQUARI,Aquari,Aquari,,
ARC,Arcade,Arcade,,
DANA,Ardana,Ardana,,
ARN,Arenum,Arenum,,
ARGO,Argo,Argo,,
ARTI,ArtKit,ArtKit,,
ATT,Artube,Artube,,
ACE,Ascend,Ascend,,
ASHARE,ASHARE,ASHARE,,
ASH,Ashera,Ashera,,
ASP,Aspire,Aspire,,
ASSA,ASSARA,ASSARA,,
ASTAKE,Astake Finance,Astake Finance,,
ACM,Acumen,Acumen,,
AXI,Axioms,Axioms,,
AZX,AzeusX,AzeusX,,
BDCASH,BDCash Protocol,BDCash Protocol,,
BKBT,BeeKan,BeeKan,,
BDA,Beeuda,Beeuda,,
BDX,Beldex,Beldex,,
BSK-BAA0,Beskar,Beskar,,
BSY,Bestay,Bestay,,
BTE,Betero,Betero,,
BEPR,BEUROP,BEUROP,,
TRYB,BiLira,BiLira,,
B2M,Bit2Me,Bit2Me,,
BITANT,BitANT,BitANT,,
BCEO,bitCEO,bitCEO,,
DNS,BitDNS,BitDNS,,
BTG,BitGoo,BitGoo,,
BMIC,BITMIC,BITMIC,,
BIT,Bitmon,Bitmon,,
BIO,BITONE,BITONE,,
BLOCKS,BLOCKS,BLOCKS,,
BLT,Blocto Token,Blocto Token,,
BLEU,BleuFi,BleuFi,,
ORIO,Boorio,Boorio,,
BOOST2,Boost2,Boost2,,
BNTY,Bounty,Bounty,,
BSCB,BSCBAY,BSCBAY,,
BSHARE,Bomb Money,Bomb Money,,
BTR,BTRIPS,BTRIPS,,
BUB,Bubble,Bubble,26039362.0,1071939.0
BUMP,Bumper,Bumper,,
BX,ByteEx,ByteEx,,
BZZONE,Bzzone,Bzzone,,
CACTUS,CACTUS,CACTUS,,
CLVX,Calvex,Calvex,,
CNR,Canary,Canary,,
CNDL,Candle,Candle,,
CRT,Carrot,Carrot,,
CATCHY,Catchy,Catchy,,
CATPAY,CATpay,CATpay,,
CHEE,CHEEBS,CHEEBS,,
CHEESE,Cheese,Cheese,,
CIRRUS,Cirrus,Cirrus,,
R2R,CitiOs,CitiOs,,
CTS,Citrus,Citrus,,
CLAVIS,Clavis,Clavis,,
CLY,Clytie,Clytie,,
7SHARE,Code 7,Code 7,,
CLY,Colony,Colony,,
CMDX,Comdex,Comdex,,
MUST,Cometh,Cometh,,
CONJ,Conjee,Conjee,,
CORE,Coreum,Coreum,,
CGS,Cougar,Cougar,,
CNT,Crinet,Crinet,,
CRX,CRODEX,CRODEX,,
CUMINU,CumInu,CumInu,,
CYS,Cykura,Cykura,,
CZF,CZodiac Farming Token,CZodiac Farming Token,,
DAOVC,DAO.vc,DAO.vc,,
BAO,DAOBAO,DAOBAO,,
APP,Dappsy,Dappsy,,
KING,DChess,DChess,,
DGS,Deblox,Deblox,,
LOVE,Deesse,Deesse,,
D11,DeFi11,DeFi11,,
DFAI,DEFIAI,DEFIAI,,
DFT,DeFiat,DeFiat,,
DEFIDO,DeFido,DeFido,,
FIRA,Defira,Defira,,
CWAP,DeFIRE,DeFIRE,,
HEROES,DeHero,DeHero,,
DEK,DekBox,DekBox,,
DMLG,Demole,Demole,,
DSM,Desmos,Desmos,,
DAW,Deswap,Deswap,,
DEVIA8,Devia8,Devia8,,
DXF,Dexfin,Dexfin,,
DEX,dexIRA,dexIRA,,
DEXM,DexMex,DexMex,,
BUIDL,DFOhub,DFOhub,,
DOA,Doaibu,Doaibu,,
DOGA,DOGAMÍ,DOGAMÍ,,
DOGEX,Doge X,Doge X,,
DON,Dogeon,Dogeon,,
DOGGGO,Dogggo,Dogggo,,
DONK,Donkey,Donkey,,
DTR,Dotori,Dotori,,
DRK,Draken,Draken,,
DMR,Dreamr,Dreamr,,
DRYP,Dripto,Dripto,,
DXB,DXBPay,DXBPay,,
DYN,DYAKON,DYAKON,,
DMX,Dymmax,Dymmax,,
RNO,Earneo,Earneo,,
ECC,ECC,ECC,26040784.0,1071282.0
EC,Echoin,Echoin,,
EDUX,Edufex,Edufex,,
EMB,Emblem,Emblem,,
EMRALS,Emrals,Emrals,,
ENE,Enedex,Enedex,,
NRGY,ENERGY,ENERGY,,
EGCC,Engine,Engine,,
EPS,Epanus,Epanus,,
EQUITY,Equity,Equity,,
EHX,Eterna,Eterna,,
ARTE,ethArt,ethArt,,
UP,EverUp,EverUp,,
EVR,Everus,Everus,,
EXOD,Exodia,Exodia,,
EXOTIX,Exotix,Exotix,,
FAI,Fairum,Fairum,,
FAM,Family,Family,,
FENOMY,Fenomy,Fenomy,,
FRT,Ferret,Ferret,,
FID,Fidira,Fidira,,
FLURRY,Flurry Finance,Flurry Finance,,
FOSSIL,Fossil,Fossil,,
FQS,FQSwap,FQSwap,,
FRN,Francs,法琅,26039446.0,1071854.0
FREL,Freela,Freela,,
FROGEX,FrogeX,FrogeX,,
FTR,Future,Future,,
GAC,GACUBE,GACUBE,,
GALEON,Galeon,Galeon,,
GAZE,GazeTV,GazeTV,,
GBX,Gbrick,Gbrick,,
GEL,Gelato,Gelato,,
GHUB,GemHUB,GemHUB,,
GENI,GemUni,GemUni,,
GNNX,Gennix,Gennix,,
GFCE,GFORCE,GFORCE,,
GGTK,GGDApp,GGDApp,,
GIV,Giveth,Giveth,,
GEX,GLOBEX,GLOBEX,,
GOBLIN,Goblin,Goblin,,
GOM,Gomics,Gomics,,
GOOREO,Gooreo,Gooreo,,
GYM,GymMov,GymMov,,
H3RO3S,H3RO3S,H3RO3S,,
HEART,Hearts,Hearts,,
HFI,HecoFi,HecoFi,,
HDP.ф,HEdpAY,HEdpAY,,
HDRN,Hedron,Hedron,,
HK,Helkin,Helkin,,
HOOP,Hoopoe,Hoopoe,,
HOWL,Howler,Howler,,
HUM,Hummus,Hummus,,
$HYBRID,Hybrid,Hybrid,,
ICD,IC DEFI,IC DEFI,,
IJZ,iinjaz,iinjaz,,
INCOME,INCOME,INCOME,,
INDI,IndiGG,IndiGG,,
ILK,INLOCK,INLOCK,,
PLS,iPulse,iPulse,,
IQCOIN,IQCOIN,IQCOIN,,
ITHEUM,Itheum,Itheum,,
IVG,IVOGEL,IVOGEL,,
JTS,Jetset,Jetset,,
JPEG,JPEG'd,JPEG'd,,
JUNGLE,Jungle,Jungle,,
KTT,K-Tune,K-Tune,,
KAIDHT,Kaiken,Kaiken,,
KAINET,KAINET,KAINET,,
KEL,KelVPN,KelVPN,,
KENSHI,Kenshi,Kenshi,,
KIRO,Kirobo,Kirobo,,
KOIN,Koinos,Koinos,,
KIC,Koisan,Koisan,,
KRAUSE,Krause,Krause,,
KUJI,Kujira,Kujira,,
KLP,Kulupu,Kulupu,,
KURO,Kurobi,Kurobi,,
KUS,KuSwap,KuSwap,,
KRRX,Kyrrex,Kyrrex,,
$KYUB,Kyuubi,Kyuubi,,
LUNU,Lanuna,Lanuna,,
LEAFTY,Leafty,Leafty,,
LED,LEDGIS,LEDGIS,,
LEMD,Lemond,Lemond,,
LMN,Lemonn,Lemonn,,
LEVELG,LEVELG,LEVELG,,
LIB,Libera,Libera,,
IKA,Linkka,Linkka,,
LINKUP,LINKUP,LINKUP,,
LOOT,Lootex,Lootex,,
LYNK,LynKey,LynKey,,
MMON,Mammon,Mammon,,
MNTIS,Mantis,Mantis,,
MCDOGE,McDoge,McDoge,,
MCT,MCOBIT,MCOBIT,,
MEAN,Meanfi,Meanfi,,
MDO,Medano,Medano,,
MDM,Medium,Medium,,
MEDUSA,Medusa,Medusa,,
MEISHU,Meishu,Meishu,,
MELD,Meland.ai,Meland.ai,,
MLNX,MELONx,MELONx,,
META,Metalk,Metalk,,
MTSC,Metars,Metars,,
MXY,Metaxy,Metaxy,,
METR,Metria,Metria,,
MCK,Mickey,Mickey,,
MIMO,MIMOSA,MIMOSA,,
MKITTY,mKitty,mKitty,,
MNS,MONNOS,MONNOS,,
MOONEY,MoonDAO,MoonDAO,,
MST,MySwap,MySwap,,
NII,Nahmii,Nahmii,,
NSDX,NASDEX,NASDEX,,
NEC,Nectar,Nectar,27517886.0,1094245.0
NPT,Neopin,Neopin,,
NIT,Nesten,Nesten,,
NBIT,netBit,netBit,26039461.0,1071839.0
NTVRK,Netvrk,Netvrk,,
NEVADA,Nevada,Nevada,,
NEXTEP,NEXTEP,NEXTEP,,
NAO,NFTDAO,NFTDAO,,
NFTM,Nftime,Nftime,,
NFTPAD,NFTPad,NFTPad,,
NBU,Nimbus,Nimbus,,
NBR,Niobio,Niobio,,
NOONE,No one,No one,,
NOF,nOFTEN,nOFTEN,,
NOS,Nosana,Nosana,,
NUC,NuCoin,NuCoin,,
OCTA,Octans,Octans,,
1BIT,OneBit,OneBit,,
OG,Oogear,Oogear,,
